Diseases_id,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Description_id,Precaution_id,Medication_id,Diet_id,Diseases_severity
315,Hypothyroidism,fatigue,cold_hands_and_feets,mood_swings,lethargy,32,4,32,32,3.5
316,Hypothyroidism,fatigue,weight_gain,mood_swings,lethargy,32,4,32,32,3
317,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,lethargy,32,4,32,32,3.5
318,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
319,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
320,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
321,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
322,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
323,Hyperthyroidism,mood_swings,weight_loss,restlessness,sweating,33,21,33,33,3.5
324,Hyperthyroidism,fatigue,weight_loss,restlessness,sweating,33,21,33,33,3.75
325,Hyperthyroidism,fatigue,mood_swings,restlessness,sweating,33,21,33,33,3.75
326,Hyperthyroidism,fatigue,mood_swings,weight_loss,sweating,33,21,33,33,3.25
327,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
328,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
329,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
330,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
331,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
332,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
333,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
334,Hypoglycemia,fatigue,anxiety,sweating,headache,34,11,34,34,3.5
335,Hypoglycemia,vomiting,anxiety,sweating,headache,34,11,34,34,3.75
336,Hypoglycemia,vomiting,fatigue,sweating,headache,34,11,34,34,3.75
337,Hypoglycemia,vomiting,fatigue,anxiety,headache,34,11,34,34,4
338,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
339,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
340,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
341,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
342,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
343,Osteoarthristis,neck_pain,knee_pain,hip_joint_pain,swelling_joints,35,9,35,35,3.75
344,Osteoarthristis,joint_pain,knee_pain,hip_joint_pain,swelling_joints,35,9,35,35,3.25
345,Osteoarthristis,joint_pain,neck_pain,hip_joint_pain,swelling_joints,35,9,35,35,3.75
346,Osteoarthristis,joint_pain,neck_pain,knee_pain,swelling_joints,35,9,35,35,4
347,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
348,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
349,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
350,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
351,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
352,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
353,Arthritis,stiff_neck,swelling_joints,movement_stiffness,painful_walking,36,39,36,36,4
354,Arthritis,muscle_weakness,swelling_joints,movement_stiffness,painful_walking,36,39,36,36,3.5
355,Arthritis,muscle_weakness,stiff_neck,movement_stiffness,painful_walking,36,39,36,36,3.25
356,Arthritis,muscle_weakness,stiff_neck,swelling_joints,painful_walking,36,39,36,36,3.25
357,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
358,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
359,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
360,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
361,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
362,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
363,(vertigo) Paroymsal Positional Vertigo,headache,nausea,spinning_movements,loss_of_balance,37,10,37,37,4.5
364,(vertigo) Paroymsal Positional Vertigo,vomiting,nausea,spinning_movements,loss_of_balance,37,10,37,37,5
365,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,spinning_movements,loss_of_balance,37,10,37,37,4.5
366,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,loss_of_balance,37,10,37,37,4.25
367,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
368,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
369,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
370,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,loss_of_balance,37,10,37,37,4.25
371,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
372,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
373,Acne,pus_filled_pimples,blackheads,scurring,,38,12,38,38,1.5
374,Acne,skin_rash,blackheads,scurring,,38,12,38,38,1.75
375,Acne,skin_rash,pus_filled_pimples,scurring,,38,12,38,38,1.75
376,Acne,skin_rash,pus_filled_pimples,blackheads,,38,12,38,38,1.75
377,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
378,Acne,skin_rash,pus_filled_pimples,blackheads,,38,12,38,38,1.75
379,Acne,skin_rash,pus_filled_pimples,scurring,,38,12,38,38,1.75
380,Acne,skin_rash,blackheads,scurring,,38,12,38,38,1.75
381,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
382,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
383,Urinary tract infection,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,39,22,39,39,3.75
384,Urinary tract infection,burning_micturition,foul_smell_of_urine,continuous_feel_of_urine,,39,22,39,39,4.25
385,Urinary tract infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,39,22,39,39,4
386,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,,39,22,39,39,3.75
387,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
388,Urinary tract infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,39,22,39,39,4
389,Urinary tract infection,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,39,22,39,39,3.75
390,Urinary tract infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,39,22,39,39,4
391,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
392,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
393,Psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,40,5,40,40,2.5
394,Psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,40,5,40,40,2.5
395,Psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,40,5,40,40,2.5
396,Psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,40,5,40,40,2.75
397,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
398,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
399,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
400,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
401,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
402,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
403,Impetigo,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,41,14,41,41,4
404,Impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,41,14,41,41,3
405,Impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,41,14,41,41,3
406,Impetigo,skin_rash,high_fever,red_sore_around_nose,yellow_crust_ooze,41,14,41,41,3.75
407,Impetigo,skin_rash,high_fever,blister,yellow_crust_ooze,41,14,41,41,4.25
408,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
409,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
410,Impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,41,14,41,41,3
411,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
412,Fungal infection,skin_rash,nodal_skin_eruptions,dischromic_patches,,1,28,1,1,3.25
413,Fungal infection,itching,nodal_skin_eruptions,dischromic_patches,,1,28,1,1,2.75
414,Fungal infection,itching,skin_rash,dischromic_patches,,1,28,1,1,2.5
415,Fungal infection,itching,skin_rash,nodal_skin_eruptions,,1,28,1,1,2
416,Fungal infection,skin_rash,nodal_skin_eruptions,dischromic_patches,,1,28,1,1,3.25
417,Fungal infection,itching,nodal_skin_eruptions,dischromic_patches,,1,28,1,1,2.75
418,Fungal infection,itching,skin_rash,dischromic_patches,,1,28,1,1,2.5
419,Fungal infection,itching,skin_rash,nodal_skin_eruptions,,1,28,1,1,2
420,Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,1,28,1,1,3.5
421,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
422,Allergy,shivering,chills,watering_from_eyes,,2,3,2,2,3
423,Allergy,continuous_sneezing,chills,watering_from_eyes,,2,3,2,2,2.75
424,Allergy,continuous_sneezing,shivering,watering_from_eyes,,2,3,2,2,3.25
425,Allergy,continuous_sneezing,shivering,chills,,2,3,2,2,3
426,Allergy,shivering,chills,watering_from_eyes,,2,3,2,2,3
427,Allergy,continuous_sneezing,chills,watering_from_eyes,,2,3,2,2,2.75
428,Allergy,continuous_sneezing,shivering,watering_from_eyes,,2,3,2,2,3.25
429,Allergy,continuous_sneezing,shivering,chills,,2,3,2,2,3
430,Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,2,3,2,2,4
431,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
432,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,3,6,3,3,4.5
433,GERD,stomach_pain,acidity,vomiting,cough,3,6,3,3,4.25
434,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,3,6,3,3,4
435,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
436,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,3,6,3,3,4.25
437,GERD,acidity,ulcers_on_tongue,vomiting,cough,3,6,3,3,4
438,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,3,6,3,3,4.5
439,GERD,stomach_pain,acidity,vomiting,cough,3,6,3,3,4.25
440,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,3,6,3,3,4
441,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
442,Chronic cholestasis,vomiting,yellowish_skin,nausea,loss_of_appetite,4,7,4,4,4.25
443,Chronic cholestasis,itching,yellowish_skin,nausea,loss_of_appetite,4,7,4,4,3.25
444,Chronic cholestasis,itching,vomiting,nausea,loss_of_appetite,4,7,4,4,3.75
445,Chronic cholestasis,itching,vomiting,yellowish_skin,loss_of_appetite,4,7,4,4,3.25
446,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
447,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
448,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
449,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
450,Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,4,7,4,4,3.5
451,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
452,Drug Reaction,itching,stomach_pain,burning_micturition,spotting_urination,5,1,5,5,4.5
453,Drug Reaction,itching,skin_rash,burning_micturition,spotting_urination,5,1,5,5,4
454,Drug Reaction,itching,skin_rash,stomach_pain,spotting_urination,5,1,5,5,3.75
455,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
456,Drug Reaction,skin_rash,stomach_pain,burning_micturition,spotting_urination,5,1,5,5,5
457,Drug Reaction,itching,stomach_pain,burning_micturition,spotting_urination,5,1,5,5,4.5
458,Drug Reaction,itching,skin_rash,burning_micturition,spotting_urination,5,1,5,5,4
459,Drug Reaction,itching,skin_rash,stomach_pain,spotting_urination,5,1,5,5,3.75
460,Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,5,1,5,5,3.75
461,Peptic ulcer disease,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,6,16,6,6,4.5
462,Peptic ulcer disease,vomiting,indigestion,abdominal_pain,passage_of_gases,6,16,6,6,4.75
463,Peptic ulcer disease,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,6,16,6,6,4.5
464,Peptic ulcer disease,vomiting,loss_of_appetite,abdominal_pain,passage_of_gases,6,16,6,6,4.5
465,Peptic ulcer disease,vomiting,indigestion,abdominal_pain,passage_of_gases,6,16,6,6,4.75
466,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,passage_of_gases,6,16,6,6,4.75
467,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
468,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
469,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
470,Peptic ulcer disease,vomiting,indigestion,loss_of_appetite,abdominal_pain,6,16,6,6,4.5
471,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
472,AIDS,patches_in_throat,high_fever,extra_marital_contacts,,7,24,7,7,4.5
473,AIDS,muscle_wasting,high_fever,extra_marital_contacts,,7,24,7,7,3.75
474,AIDS,muscle_wasting,patches_in_throat,extra_marital_contacts,,7,24,7,7,3.5
475,AIDS,muscle_wasting,patches_in_throat,high_fever,,7,24,7,7,4
476,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
477,AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,7,24,7,7,5.25
478,AIDS,patches_in_throat,high_fever,extra_marital_contacts,,7,24,7,7,4.5
479,AIDS,muscle_wasting,high_fever,extra_marital_contacts,,7,24,7,7,3.75
480,AIDS,muscle_wasting,patches_in_throat,high_fever,,7,24,7,7,4
481,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
482,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
483,Diabetes,weight_loss,restlessness,lethargy,irregular_sugar_level,8,13,8,8,3.75
484,Diabetes,fatigue,restlessness,lethargy,irregular_sugar_level,8,13,8,8,4
485,Diabetes,fatigue,weight_loss,lethargy,irregular_sugar_level,8,13,8,8,3.5
486,Diabetes,fatigue,weight_loss,restlessness,irregular_sugar_level,8,13,8,8,4.25
487,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
488,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
489,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
490,Diabetes,fatigue,weight_loss,restlessness,lethargy,8,13,8,8,3.5
491,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
492,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
493,Gastroenteritis,sunken_eyes,dehydration,diarrhoea,,9,40,9,9,3.25
494,Gastroenteritis,vomiting,dehydration,diarrhoea,,9,40,9,9,3.75
495,Gastroenteritis,vomiting,sunken_eyes,diarrhoea,,9,40,9,9,3.5
496,Gastroenteritis,vomiting,sunken_eyes,dehydration,,9,40,9,9,3
497,Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,9,40,9,9,4.5
498,Gastroenteritis,sunken_eyes,dehydration,diarrhoea,,9,40,9,9,3.25
499,Gastroenteritis,vomiting,dehydration,diarrhoea,,9,40,9,9,3.75
500,Gastroenteritis,vomiting,sunken_eyes,diarrhoea,,9,40,9,9,3.5
501,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
502,Bronchial Asthma,cough,high_fever,breathlessness,family_history,10,31,10,10,5
503,Bronchial Asthma,fatigue,high_fever,breathlessness,family_history,10,31,10,10,5
504,Bronchial Asthma,fatigue,cough,breathlessness,family_history,10,31,10,10,4.25
505,Bronchial Asthma,fatigue,cough,high_fever,family_history,10,31,10,10,5
506,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
507,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
508,Bronchial Asthma,fatigue,cough,high_fever,breathlessness,10,31,10,10,4.75
509,Bronchial Asthma,cough,high_fever,breathlessness,family_history,10,31,10,10,5
510,Bronchial Asthma,fatigue,high_fever,breathlessness,family_history,10,31,10,10,5
511,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
512,Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,4.5
513,Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,3.5
514,Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,11,15,11,11,4.25
515,Hypertension,headache,chest_pain,dizziness,lack_of_concentration,11,15,11,11,4.25
516,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
517,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
518,Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,4.5
519,Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,3.5
520,Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,11,15,11,11,4.25
521,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
522,Migraine,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,12,30,12,12,4.25
523,Migraine,acidity,headache,blurred_and_distorted_vision,excessive_hunger,12,30,12,12,3.75
524,Migraine,acidity,indigestion,blurred_and_distorted_vision,excessive_hunger,12,30,12,12,4.25
525,Migraine,acidity,indigestion,headache,excessive_hunger,12,30,12,12,3.75
526,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
527,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
528,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
529,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
530,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
531,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
532,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
533,Cervical spondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,13,20,13,13,5
534,Cervical spondylosis,back_pain,neck_pain,dizziness,loss_of_balance,13,20,13,13,4
535,Cervical spondylosis,back_pain,weakness_in_limbs,dizziness,loss_of_balance,13,20,13,13,4.5
536,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,loss_of_balance,13,20,13,13,4.75
537,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
538,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
539,Cervical spondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,13,20,13,13,5
540,Cervical spondylosis,back_pain,neck_pain,dizziness,loss_of_balance,13,20,13,13,4
541,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
542,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
543,Paralysis (brain hemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.25
544,Paralysis (brain hemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.75
545,Paralysis (brain hemorrhage),vomiting,headache,altered_sensorium,,14,25,14,14,2.5
546,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,,14,25,14,14,3
547,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
548,Paralysis (brain hemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.25
549,Paralysis (brain hemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.75
550,Paralysis (brain hemorrhage),vomiting,headache,altered_sensorium,,14,25,14,14,2.5
551,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
552,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
553,Jaundice,vomiting,fatigue,weight_loss,high_fever,15,33,15,15,4.75
554,Jaundice,itching,fatigue,weight_loss,high_fever,15,33,15,15,3.75
555,Jaundice,itching,vomiting,weight_loss,high_fever,15,33,15,15,4
556,Jaundice,itching,vomiting,fatigue,high_fever,15,33,15,15,4.25
557,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
558,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
559,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
560,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
561,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
562,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
563,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
564,Malaria,vomiting,high_fever,sweating,headache,16,2,16,16,4.5
